 , , ,F1D1T5,F1D1T10,F1D2T5,F1D2T10,F1D3T5,F1D3T10,F2D1T5,F2D1T10,F2D2T5,F2D2T10,F2D3T5,F2D3T10,F3D1T5,F3D1T10,F3D2T5,F3D2T10,F3D3T5,F3D3T10,F4D1T5,F4D1T10,F4D2T5,F4D2T10,F4D3T5,F4D3T10
Tmax450,\tau50,Min,0.037941932678222656,0.12813091278076172,0.04326200485229492,0.3547089099884033,0.07174992561340332,0.33800387382507324,0.054489850997924805,0.6596879959106445,0.11336779594421387,0.8733859062194824,0.0852041244506836,0.39800190925598145,0.06585001945495605,0.8855128288269043,0.19050383567810059,0.910761833190918,0.19821906089782715,1.0817279815673828,0.06721711158752441,0.8307318687438965,0.19840288162231445,1.2068331241607666,0.11392402648925781,0.9992170333862305
Tmax450,\tau50,Avg,0.10,2.49,0.29,2.45,0.27,3.87,0.15,2.46,0.33,2.89,0.27,4.05,0.16,2.94,0.35,4.98,0.43,5.25,0.17,2.11,0.47,2.72,0.38,4.18
Tmax450,\tau50,StdDev,0.06,1.45,0.19,1.76,0.21,2.36,0.14,0.97,0.23,1.66,0.17,1.98,0.11,1.43,0.15,6.16,0.22,3.29,0.07,1.24,0.17,2.14,0.22,1.91
Tmax450,\tau50,Max,0.1959390640258789,4.206881999969482,0.710374116897583,6.37752890586853,0.7898809909820557,6.886178016662598,0.5492351055145264,3.6153390407562256,0.9297559261322021,7.0057549476623535,0.6934621334075928,7.176536798477173,0.40348291397094727,5.275747060775757,0.7452609539031982,7.40325403213501,0.9552891254425049,7.635896921157837,0.25924086570739746,4.645033121109009,0.75341796875,8.806600093841553,0.889930009841919,7.478705883026123
Tmax450,\tau75,Min,0.03508591651916504,0.2512631416320801,0.04427289962768555,0.281343936920166,0.08550000190734863,0.26702213287353516,0.0501558780670166,0.8876461982727051,0.0760960578918457,0.9799261093139648,0.10962200164794922,0.46297788619995117,0.06939291954040527,0.8526620864868164,0.18516302108764648,0.8283839225769043,0.11366891860961914,1.0843679904937744,0.05335497856140137,1.319262981414795,0.21050405502319336,1.207045078277588,0.21323013305664062,0.49410295486450195
Tmax450,\tau75,Avg,0.09,2.56,0.35,2.99,0.37,4.45,0.13,2.41,0.35,3.26,0.50,3.82,0.20,3.12,0.39,4.82,0.58,5.41,0.17,2.65,0.36,2.63,0.48,4.86
Tmax450,\tau75,StdDev,0.05,1.42,0.31,2.26,0.26,2.76,0.06,1.27,0.15,1.72,0.40,2.21,0.13,2.11,0.23,4.42,0.30,3.24,0.08,1.28,0.12,1.38,0.22,2.96
Tmax450,\tau75,Max,0.23127985000610352,4.4624810218811035,1.180121898651123,8.262547969818115,0.8565430641174316,8.52074909210205,0.23488998413085938,5.407902956008911,0.5939249992370605,7.571967124938965,1.4295990467071533,7.223805904388428,0.5070619583129883,7.677459955215454,0.9916059970855713,5.257689952850342,1.0724868774414062,8.811797857284546,0.3456559181213379,5.098576068878174,0.5491719245910645,6.242464065551758,0.8484499454498291,7.038612127304077
Tmax450,\tau100,Min,0.04264402389526367,0.5383560657501221,0.0460200309753418,0.362246036529541,0.1370091438293457,0.6914498805999756,0.047148942947387695,0.45440006256103516,0.1069338321685791,0.5622549057006836,0.23369884490966797,0.8596210479736328,0.06858682632446289,0.5546088218688965,0.20392894744873047,1.5989940166473389,0.27616095542907715,1.1445000171661377,0.05449700355529785,0.49790382385253906,0.18671011924743652,1.239428997039795,0.18668484687805176,1.081800937652588
Tmax450,\tau100,Avg,0.11,2.77,0.35,2.65,0.42,3.78,0.12,1.84,0.31,2.77,0.51,4.52,0.18,3.26,0.47,5.24,0.43,5.66,0.18,2.39,0.40,2.93,0.47,5.36
Tmax450,\tau100,StdDev,0.06,1.79,0.22,1.84,0.27,1.67,0.06,0.98,0.22,1.77,0.25,2.77,0.09,2.04,0.34,6.21,0.18,3.72,0.09,1.32,0.21,1.36,0.29,3.13
Tmax450,\tau100,Max,0.2642638683319092,6.0020811557769775,0.8512821197509766,7.42720103263855,1.013578176498413,5.914164066314697,0.2375030517578125,4.000141143798828,0.8755359649658203,7.275264024734497,1.1132500171661377,7.238457918167114,0.33159303665161133,7.320396900177002,1.369131088256836,5.558007001876831,0.9390218257904053,9.746933937072754,0.398496150970459,4.4748570919036865,0.9531548023223877,5.93821382522583,1.1991350650787354,7.695996046066284
Tmax450,\tau125,Min,0.038133859634399414,0.2452540397644043,0.044387102127075195,0.4845578670501709,0.21387600898742676,0.9157130718231201,0.04651904106140137,0.868232011795044,0.06386899948120117,0.7523629665374756,0.19738388061523438,1.2250399589538574,0.0663909912109375,0.5006370544433594,0.20605707168579102,1.7434649467468262,0.257490873336792,1.1272571086883545,0.08852696418762207,0.6324479579925537,0.1983489990234375,0.9851970672607422,0.24971413612365723,2.6164870262145996
Tmax450,\tau125,Avg,0.10,2.31,0.33,2.84,0.37,4.76,0.10,2.64,0.32,3.14,0.42,8.08,0.18,3.03,0.48,5.04,0.54,6.04,0.19,2.09,0.39,3.44,0.48,5.28
Tmax450,\tau125,StdDev,0.06,1.40,0.19,1.56,0.23,2.72,0.04,1.24,0.21,1.77,0.18,10.57,0.12,1.36,0.29,5.61,0.27,2.88,0.10,1.22,0.19,1.64,0.28,1.75
Tmax450,\tau125,Max,0.23424506187438965,4.3176610469818115,0.6489698886871338,6.434564113616943,1.0164721012115479,9.468322992324829,0.18315887451171875,4.415478944778442,0.8440110683441162,7.542427062988281,0.7230188846588135,7.762953042984009,0.4787321090698242,4.938800811767578,1.1923248767852783,4.786979913711548,1.1193490028381348,7.024100065231323,0.45560407638549805,4.146980047225952,0.7253701686859131,6.833112955093384,1.0843498706817627,8.527522087097168
Tmax450,\tau150,Min,0.0368349552154541,0.6224980354309082,0.04211783409118652,0.6754710674285889,0.14814519882202148,0.4441978931427002,0.05882906913757324,0.8513398170471191,0.07478904724121094,0.942816972732544,0.15805506706237793,1.086305856704712,0.06564688682556152,0.752547025680542,0.2026078701019287,0.9865639209747314,0.2615959644317627,1.5803470611572266,0.08178114891052246,0.9638419151306152,0.1526939868927002,0.7664270401000977,0.2556271553039551,1.9006421566009521
Tmax450,\tau150,Avg,0.08,2.27,0.33,2.84,0.41,4.73,0.14,2.21,0.28,3.24,0.49,4.09,0.17,3.11,0.43,5.09,0.57,5.54,0.20,2.48,0.47,2.97,0.56,4.80
Tmax450,\tau150,StdDev,0.05,0.94,0.21,2.05,0.24,3.27,0.06,0.86,0.13,2.27,0.38,2.03,0.12,1.78,0.20,6.53,0.39,2.77,0.11,1.12,0.22,1.86,0.19,2.33
Tmax450,\tau150,Max,0.21025705337524414,3.4880189895629883,0.8192250728607178,7.9215710163116455,1.063398838043213,7.746694087982178,0.2530238628387451,3.548025131225586,0.48590993881225586,9.28217601776123,1.569329023361206,6.471711158752441,0.5148799419403076,5.569946050643921,0.9053330421447754,6.096664905548096,1.5426251888275146,9.929776906967163,0.4480321407318115,3.933216094970703,0.8325591087341309,7.6410369873046875,0.8100290298461914,9.622765064239502
Tmax600,\tau50,Min,0.035546064376831055,0.11099505424499512,0.04463505744934082,0.36092591285705566,0.05739998817443848,0.26299500465393066,0.05484795570373535,0.16210198402404785,0.07024383544921875,0.5411219596862793,0.10084700584411621,0.46935105323791504,0.06361103057861328,0.16034698486328125,0.10627412796020508,0.5467939376831055,0.11902093887329102,0.6174049377441406,0.06664109230041504,0.13396596908569336,0.2191181182861328,0.4872119426727295,0.1458292007446289,0.5393648147583008
Tmax600,\tau50,Avg,0.08,0.98,0.26,1.31,0.34,1.39,0.10,1.34,0.31,1.22,0.32,2.22,0.16,2.17,0.41,2.83,0.46,2.74,0.16,1.65,0.45,2.14,0.56,2.61
Tmax600,\tau50,StdDev,0.05,1.01,0.13,0.88,0.20,0.97,0.05,1.04,0.19,0.59,0.15,1.01,0.08,1.25,0.24,1.38,0.23,1.74,0.06,1.17,0.26,1.12,0.26,1.31
Tmax600,\tau50,Max,0.1721179485321045,3.081315040588379,0.4728419780731201,3.398535966873169,0.6415469646453857,3.132966995239258,0.20137405395507812,3.343626022338867,0.5578470230102539,2.2925498485565186,0.5727128982543945,3.3241090774536133,0.30377197265625,4.042562961578369,0.8729751110076904,4.47995400428772,0.8589701652526855,5.9957358837127686,0.25485897064208984,4.193977117538452,1.0673940181732178,3.995304822921753,1.0664489269256592,4.663437843322754
Tmax600,\tau75,Min,0.03662300109863281,0.15026521682739258,0.0450129508972168,0.4878098964691162,0.08220314979553223,0.2584879398345947,0.05131101608276367,0.08470392227172852,0.08311200141906738,0.718156099319458,0.10195279121398926,0.4486370086669922,0.0641469955444336,0.15018200874328613,0.10607004165649414,0.5529210567474365,0.2735631465911865,0.9702930450439453,0.04932808876037598,0.10593199729919434,0.20946311950683594,0.3940138816833496,0.16121578216552734,1.2192909717559814
Tmax600,\tau75,Avg,0.09,1.08,0.28,1.08,0.32,1.65,0.11,0.89,0.29,1.33,0.47,1.99,0.15,2.21,0.56,2.67,0.54,2.65,0.17,1.44,0.34,2.00,0.66,3.01
Tmax600,\tau75,StdDev,0.03,0.92,0.16,0.40,0.17,1.34,0.05,0.67,0.17,0.55,0.32,1.10,0.07,1.71,0.36,1.38,0.25,1.60,0.07,1.14,0.11,1.13,0.32,1.07
Tmax600,\tau75,Max,0.16702485084533691,3.226923942565918,0.5347390174865723,1.6903600692749023,0.6520681381225586,4.338921070098877,0.24515819549560547,2.2808778285980225,0.6801700592041016,2.3604400157928467,1.1394507884979248,4.509758949279785,0.2625701427459717,6.305922031402588,1.2670488357543945,5.218801021575928,1.1162009239196777,6.602225065231323,0.2686758041381836,4.509904146194458,0.5446949005126953,4.124706029891968,1.202672004699707,4.753539085388184
Tmax600,\tau100,Min,0.04144906997680664,0.08153390884399414,0.04341602325439453,0.37306904792785645,0.17538905143737793,0.37278199195861816,0.04753398895263672,0.2404158115386963,0.08673787117004395,0.5535590648651123,0.13310503959655762,0.7927651405334473,0.06722211837768555,0.15707015991210938,0.18152594566345215,0.5563418865203857,0.25634002685546875,0.676912784576416,0.06316518783569336,0.11533212661743164,0.20047497749328613,0.41150403022766113,0.21514678001403809,0.6796178817749023
Tmax600,\tau100,Avg,0.07,1.17,0.32,1.26,0.37,1.54,0.10,1.14,0.28,1.65,0.47,2.09,0.18,1.88,0.44,3.20,0.53,2.95,0.18,1.98,0.33,2.46,0.61,2.49
Tmax600,\tau100,StdDev,0.02,1.08,0.22,0.65,0.22,0.98,0.04,0.63,0.10,0.75,0.20,1.22,0.09,1.18,0.17,1.74,0.23,1.33,0.08,1.38,0.10,1.45,0.40,0.94
Tmax600,\tau100,Max,0.1287219524383545,4.19676399230957,0.7153010368347168,2.416177988052368,0.8576288223266602,3.360836982727051,0.1862790584564209,2.1908819675445557,0.4475851058959961,3.0792088508605957,0.7620079517364502,5.041559934616089,0.3413820266723633,3.843925952911377,0.6817920207977295,5.712244033813477,1.0077080726623535,5.408957004547119,0.3088960647583008,5.079684019088745,0.4649510383605957,5.984648942947388,1.6013128757476807,4.1693480014801025
Tmax600,\tau125,Min,0.03606581687927246,0.13518214225769043,0.04379701614379883,0.6859610080718994,0.14494585990905762,0.720789909362793,0.05601000785827637,0.12269806861877441,0.06912612915039062,0.49615001678466797,0.19021916389465332,0.9770810604095459,0.06685209274291992,0.1564350128173828,0.19293689727783203,0.6057100296020508,0.32219386100769043,1.2545020580291748,0.05240511894226074,0.10743284225463867,0.23539113998413086,0.6394901275634766,0.12259602546691895,1.799905776977539
Tmax600,\tau125,Avg,0.08,1.16,0.23,1.36,0.39,1.62,0.11,1.08,0.28,1.58,0.43,2.33,0.17,2.01,0.45,2.92,0.63,2.94,0.18,1.90,0.38,2.25,0.58,3.12
Tmax600,\tau125,StdDev,0.04,0.86,0.15,0.76,0.24,0.75,0.05,0.67,0.16,0.68,0.24,1.23,0.07,1.21,0.19,1.41,0.23,1.54,0.10,1.22,0.10,1.03,0.32,1.48
Tmax600,\tau125,Max,0.1686999797821045,2.6248650550842285,0.4865598678588867,3.2859530448913574,0.9571089744567871,2.975050210952759,0.20634794235229492,2.5895819664001465,0.6006920337677002,2.8470680713653564,0.8784480094909668,5.057971954345703,0.27228784561157227,4.053936958312988,0.8847999572753906,5.139497995376587,1.0719709396362305,6.769816875457764,0.39130592346191406,4.137810945510864,0.5362629890441895,4.268549919128418,1.3207619190216064,6.855113983154297
Tmax600,\tau150,Min,0.03525400161743164,0.1924140453338623,0.04370880126953125,0.5021581649780273,0.1747739315032959,0.4324381351470947,0.0576169490814209,0.20362496376037598,0.10966897010803223,0.8824150562286377,0.2008519172668457,0.9926981925964355,0.06362104415893555,0.1550769805908203,0.23924708366394043,0.5655050277709961,0.2760009765625,1.953096866607666,0.05090689659118652,0.12078404426574707,0.16630101203918457,0.956855058670044,0.3170199394226074,0.5876209735870361
Tmax600,\tau150,Avg,0.09,0.99,0.35,1.41,0.31,1.80,0.11,0.91,0.32,1.53,0.41,2.08,0.19,1.76,0.42,3.41,0.59,3.64,0.15,2.04,0.33,2.13,0.56,2.49
Tmax600,\tau150,StdDev,0.04,0.82,0.19,0.90,0.08,1.04,0.04,0.46,0.12,0.73,0.20,0.97,0.09,1.05,0.17,1.72,0.19,1.67,0.05,1.27,0.13,0.87,0.17,0.89
Tmax600,\tau150,Max,0.1544029712677002,2.7020249366760254,0.5729539394378662,3.647249937057495,0.45256996154785156,4.133799076080322,0.2047579288482666,1.8134899139404297,0.4740581512451172,3.0509209632873535,0.8664758205413818,4.073116064071655,0.3602108955383301,3.468400001525879,0.7732470035552979,5.875869989395142,0.8589260578155518,7.305983066558838,0.2355799674987793,4.663583993911743,0.6112871170043945,3.2678699493408203,1.0006849765777588,3.8593921661376953
