 , , ,F1D1T5,F1D1T10,F1D2T5,F1D2T10,F1D3T5,F1D3T10,F2D1T5,F2D1T10,F2D2T5,F2D2T10,F2D3T5,F2D3T10,F3D1T5,F3D1T10,F3D2T5,F3D2T10,F3D3T5,F3D3T10,F4D1T5,F4D1T10,F4D2T5,F4D2T10,F4D3T5,F4D3T10
Tmax300,\tau150,Max,0.5326011180877686,2.6851348876953125,0.5655829906463623,7.517667055130005,0.6772840023040771,7.806972980499268,0.36928606033325195,3.661176919937134,0.5654988288879395,7.14860987663269,1.0058410167694092,86.08234190940857,0.2078568935394287,3.504148006439209,0.3662300109863281,6.054387092590332,0.6150379180908203,7.675309896469116,0.2318410873413086,2.599804162979126,0.4983839988708496,8.687133073806763,0.7858631610870361,5.714700937271118
Tmax450,\tau50,Min,0.02413201332092285,0.10923409461975098,0.022324085235595703,0.16744112968444824,0.03639817237854004,0.1547858715057373,0.022800922393798828,0.13129281997680664,0.050805091857910156,0.23928403854370117,0.03033590316772461,0.15624308586120605,0.03833794593811035,0.16462206840515137,0.03519916534423828,0.4821798801422119,0.05527901649475098,0.17023706436157227,0.03300309181213379,0.2216320037841797,0.11432194709777832,0.4472630023956299,0.06023693084716797,0.26432108879089355
Tmax450,\tau50,Avg,0.09,0.79,0.12,1.23,0.14,1.47,0.07,0.95,0.12,1.26,0.13,1.47,0.07,1.10,0.14,1.15,0.28,1.56,0.08,0.92,0.22,1.46,0.24,1.69
Tmax450,\tau50,StdDev,0.12,0.53,0.08,0.92,0.11,1.02,0.09,0.51,0.11,0.87,0.12,0.90,0.03,0.59,0.09,0.42,0.14,0.83,0.04,0.51,0.10,0.53,0.10,0.86
Tmax450,\tau50,Max,0.4105660915374756,1.6089859008789062,0.3137538433074951,3.5176310539245605,0.38364696502685547,3.5487430095672607,0.32440805435180664,1.6909420490264893,0.4306201934814453,3.2548041343688965,0.4232218265533447,3.4271628856658936,0.14160490036010742,2.265963077545166,0.3760221004486084,1.8173129558563232,0.4356088638305664,3.036450147628784,0.13659310340881348,1.790579080581665,0.4984161853790283,2.0201849937438965,0.3928489685058594,3.4213969707489014
Tmax450,\tau75,Min,0.02445507049560547,0.1228640079498291,0.0214688777923584,0.13808584213256836,0.04957103729248047,0.15060186386108398,0.026435136795043945,0.1750180721282959,0.05327010154724121,0.21206402778625488,0.04786109924316406,0.141618013381958,0.03742218017578125,0.1525740623474121,0.03460812568664551,0.4348781108856201,0.055068016052246094,0.1755819320678711,0.029079914093017578,0.43942713737487793,0.10066509246826172,0.36800098419189453,0.09040307998657227,0.2227611541748047
Tmax450,\tau75,Avg,0.07,0.75,0.15,1.13,0.16,1.28,0.06,0.88,0.14,1.25,0.17,1.95,0.08,0.94,0.16,1.11,0.20,1.48,0.08,0.99,0.21,1.14,0.26,1.45
Tmax450,\tau75,StdDev,0.09,0.46,0.08,0.85,0.09,0.74,0.05,0.49,0.07,0.72,0.13,1.17,0.04,0.55,0.09,0.45,0.10,0.84,0.05,0.46,0.09,0.60,0.10,0.87
Tmax450,\tau75,Max,0.3321709632873535,1.3864719867706299,0.2662789821624756,3.1827239990234375,0.3872201442718506,2.041661024093628,0.16220903396606445,1.8537240028381348,0.2930319309234619,2.7557671070098877,0.47884702682495117,3.682905912399292,0.1603221893310547,1.7495818138122559,0.30081892013549805,1.713482141494751,0.36502599716186523,2.873028039932251,0.16500115394592285,1.781912088394165,0.437175989151001,2.690377950668335,0.4429440498352051,3.31846284866333
Tmax450,\tau100,Min,0.02490687370300293,0.11727309226989746,0.021830081939697266,0.14341497421264648,0.06659197807312012,0.32584404945373535,0.02324390411376953,0.11339592933654785,0.055464982986450195,0.1698291301727295,0.05703306198120117,0.13444900512695312,0.03442788124084473,0.1410830020904541,0.0364689826965332,0.39722204208374023,0.057127952575683594,0.2035989761352539,0.029039859771728516,0.14238405227661133,0.10161304473876953,0.36220407485961914,0.11752104759216309,0.3614389896392822
Tmax450,\tau100,Avg,0.08,0.94,0.13,1.03,0.19,1.40,0.06,0.86,0.15,1.11,0.18,1.53,0.09,1.10,0.17,1.16,0.23,1.56,0.08,0.86,0.21,0.97,0.25,1.53
Tmax450,\tau100,StdDev,0.08,0.60,0.11,0.70,0.13,0.61,0.04,0.53,0.06,0.76,0.08,0.78,0.05,0.65,0.13,0.59,0.11,0.76,0.04,0.48,0.09,0.43,0.13,0.71
Tmax450,\tau100,Max,0.2968001365661621,2.0444869995117188,0.3869459629058838,2.2223291397094727,0.5146548748016357,2.1989529132843018,0.12720298767089844,1.7292170524597168,0.2901611328125,2.5179879665374756,0.35315990447998047,2.535773992538452,0.17948389053344727,2.302302122116089,0.4250948429107666,2.6339919567108154,0.4048290252685547,2.536104917526245,0.15753388404846191,1.9629509449005127,0.4055309295654297,1.835533857345581,0.5170950889587402,2.60971999168396
Tmax450,\tau125,Min,0.023221969604492188,0.07184505462646484,0.022773027420043945,0.1896200180053711,0.04812788963317871,0.16510891914367676,0.02285003662109375,0.11707687377929688,0.04651188850402832,0.291766881942749,0.08497500419616699,0.14993596076965332,0.0387418270111084,0.14457392692565918,0.060098886489868164,0.21850299835205078,0.07677292823791504,0.15387296676635742,0.02319192886352539,0.12274694442749023,0.0856471061706543,0.4022948741912842,0.09417104721069336,0.6196248531341553
Tmax450,\tau125,Avg,0.09,0.92,0.12,1.02,0.22,1.60,0.08,0.92,0.14,1.03,0.20,1.77,0.09,0.89,0.17,1.03,0.21,1.60,0.09,0.73,0.19,0.86,0.21,1.42
Tmax450,\tau125,StdDev,0.09,0.56,0.09,0.69,0.14,0.89,0.10,0.48,0.05,0.56,0.11,0.87,0.04,0.45,0.09,0.61,0.11,0.82,0.06,0.35,0.07,0.33,0.10,0.67
Tmax450,\tau125,Max,0.349869966506958,2.1379880905151367,0.338115930557251,2.486212968826294,0.5813801288604736,2.8000168800354004,0.3622288703918457,1.6005809307098389,0.20172691345214844,2.240650177001953,0.5098669528961182,2.76261305809021,0.16214609146118164,1.5594508647918701,0.3412020206451416,2.374056100845337,0.48975515365600586,2.653777837753296,0.19012999534606934,1.1769020557403564,0.3665430545806885,1.4699230194091797,0.4403378963470459,2.9365170001983643
Tmax450,\tau150,Min,0.024219036102294922,0.11936187744140625,0.050112009048461914,0.0905768871307373,0.04121589660644531,0.14670681953430176,0.03334784507751465,0.1550130844116211,0.039511919021606445,0.1500241756439209,0.11089682579040527,0.1606311798095703,0.03726601600646973,0.1113440990447998,0.03443598747253418,0.1710340976715088,0.07617616653442383,0.17148685455322266,0.03129100799560547,0.4003639221191406,0.039498090744018555,0.428149938583374,0.05787777900695801,0.497406005859375
Tmax450,\tau150,Avg,0.07,0.88,0.15,0.99,0.16,1.55,0.06,0.80,0.12,1.09,0.24,1.55,0.07,0.97,0.14,1.09,0.22,1.64,0.12,0.79,0.22,0.97,0.25,1.63
Tmax450,\tau150,StdDev,0.06,0.65,0.10,0.76,0.12,0.86,0.04,0.47,0.05,0.93,0.16,0.89,0.03,0.57,0.09,0.57,0.17,1.00,0.12,0.28,0.14,0.34,0.15,0.88
Tmax450,\tau150,Max,0.24457001686096191,2.522855043411255,0.39267992973327637,2.5978968143463135,0.5007209777832031,2.889847993850708,0.1604599952697754,1.6801040172576904,0.21764802932739258,3.6477019786834717,0.6643071174621582,3.16475510597229,0.13895893096923828,1.7150070667266846,0.32192111015319824,2.2438719272613525,0.6945819854736328,3.377385139465332,0.4662320613861084,1.2617559432983398,0.49881815910339355,1.424116849899292,0.5853288173675537,3.5903258323669434
Tmax600,\tau50,Min,0.02475881576538086,0.03982686996459961,0.021867036819458008,0.17449498176574707,0.04493999481201172,0.14324498176574707,0.02623581886291504,0.08910298347473145,0.03737521171569824,0.2056751251220703,0.0391998291015625,0.14850521087646484,0.03795814514160156,0.06781196594238281,0.03765702247619629,0.18576383590698242,0.05599212646484375,0.17728686332702637,0.03044891357421875,0.04999804496765137,0.04032397270202637,0.19202113151550293,0.04772496223449707,0.3868408203125
Tmax600,\tau50,Avg,0.04,0.24,0.08,0.50,0.15,0.55,0.04,0.31,0.08,0.46,0.12,0.60,0.09,0.50,0.24,0.79,0.23,0.71,0.06,0.66,0.21,0.79,0.24,0.79
Tmax600,\tau50,StdDev,0.02,0.14,0.06,0.31,0.12,0.44,0.01,0.14,0.03,0.22,0.08,0.28,0.06,0.30,0.11,0.49,0.10,0.40,0.04,0.37,0.10,0.44,0.12,0.33
Tmax600,\tau50,Max,0.0908350944519043,0.49424099922180176,0.2187519073486328,1.196423053741455,0.39389586448669434,1.617475986480713,0.04689502716064453,0.5356640815734863,0.12014913558959961,0.8826220035552979,0.2374420166015625,1.0885841846466064,0.2536740303039551,1.0909290313720703,0.42110204696655273,1.5529308319091797,0.3816828727722168,1.4333891868591309,0.15071892738342285,1.1950030326843262,0.3574850559234619,1.466331958770752,0.5188710689544678,1.3519790172576904
Tmax600,\tau75,Min,0.0242919921875,0.06200599670410156,0.022333860397338867,0.17324090003967285,0.050271034240722656,0.14872384071350098,0.025321006774902344,0.06223297119140625,0.054338932037353516,0.18433117866516113,0.04587697982788086,0.13208794593811035,0.033525943756103516,0.07992815971374512,0.03856301307678223,0.2857699394226074,0.09661102294921875,0.15779495239257812,0.026826143264770508,0.04945206642150879,0.040574073791503906,0.10567903518676758,0.10561299324035645,0.22344207763671875
Tmax600,\tau75,Avg,0.04,0.26,0.15,0.55,0.15,0.52,0.04,0.31,0.14,0.47,0.15,0.55,0.08,0.54,0.24,0.99,0.29,0.83,0.06,0.65,0.25,0.70,0.29,0.94
Tmax600,\tau75,StdDev,0.03,0.15,0.09,0.33,0.08,0.37,0.03,0.13,0.08,0.27,0.08,0.30,0.03,0.33,0.14,0.52,0.14,0.53,0.04,0.44,0.11,0.32,0.15,0.64
Tmax600,\tau75,Max,0.10466313362121582,0.5355300903320312,0.33200502395629883,1.1993999481201172,0.36498403549194336,1.4105679988861084,0.1281740665435791,0.5552089214324951,0.28582191467285156,0.9829959869384766,0.2698349952697754,1.0617921352386475,0.13639593124389648,1.024148941040039,0.5823030471801758,1.619318962097168,0.573512077331543,1.5891120433807373,0.15089988708496094,1.7122480869293213,0.4574310779571533,1.1255238056182861,0.5356519222259521,2.2274930477142334
Tmax600,\tau100,Min,0.02464604377746582,0.04157280921936035,0.022156953811645508,0.12303400039672852,0.059745073318481445,0.12836003303527832,0.02303910255432129,0.06173896789550781,0.03810381889343262,0.17473602294921875,0.04556012153625488,0.13910794258117676,0.03553199768066406,0.0792539119720459,0.03893685340881348,0.3627438545227051,0.1336040496826172,0.16908597946166992,0.033876895904541016,0.051371097564697266,0.03726792335510254,0.25387096405029297,0.11308884620666504,0.5371339321136475
Tmax600,\tau100,Avg,0.04,0.33,0.11,0.40,0.22,0.52,0.05,0.25,0.12,0.43,0.17,0.58,0.09,0.55,0.24,0.85,0.26,0.77,0.07,0.60,0.19,0.74,0.25,0.82
Tmax600,\tau100,StdDev,0.02,0.30,0.07,0.22,0.13,0.27,0.03,0.13,0.06,0.19,0.08,0.35,0.04,0.51,0.16,0.54,0.12,0.53,0.05,0.46,0.08,0.37,0.14,0.34
Tmax600,\tau100,Max,0.0822758674621582,1.0231008529663086,0.2407989501953125,0.8515329360961914,0.5665779113769531,1.0357680320739746,0.1334831714630127,0.4604330062866211,0.2029268741607666,0.6895499229431152,0.28815221786499023,1.3918240070343018,0.15159988403320312,1.6290829181671143,0.6768472194671631,2.106084108352661,0.568619966506958,1.7552831172943115,0.20306086540222168,1.4043948650360107,0.3295259475708008,1.3607168197631836,0.5802011489868164,1.5565991401672363
Tmax600,\tau125,Min,0.022895097732543945,0.06297087669372559,0.02311110496520996,0.08792400360107422,0.051225900650024414,0.18709087371826172,0.023044824600219727,0.08010005950927734,0.049247026443481445,0.18353796005249023,0.1099708080291748,0.3482639789581299,0.03161907196044922,0.0676729679107666,0.04089999198913574,0.14400887489318848,0.0888359546661377,0.20130681991577148,0.03162097930908203,0.051937103271484375,0.039518117904663086,0.19739508628845215,0.11520099639892578,0.14024686813354492
Tmax600,\tau125,Avg,0.04,0.36,0.09,0.54,0.17,0.51,0.04,0.30,0.14,0.43,0.18,0.67,0.09,0.62,0.20,0.69,0.26,0.83,0.07,0.57,0.24,0.71,0.24,0.83
Tmax600,\tau125,StdDev,0.01,0.31,0.04,0.33,0.07,0.27,0.02,0.17,0.07,0.14,0.06,0.34,0.05,0.41,0.07,0.35,0.15,0.48,0.04,0.47,0.13,0.37,0.11,0.47
Tmax600,\tau125,Max,0.06050395965576172,1.1692800521850586,0.17819714546203613,1.2482738494873047,0.2686779499053955,1.0950989723205566,0.08982491493225098,0.5380029678344727,0.2746579647064209,0.7554121017456055,0.2986741065979004,1.2344708442687988,0.17792820930480957,1.419922113418579,0.32094693183898926,1.4333441257476807,0.5817108154296875,1.6609978675842285,0.17888498306274414,1.4250550270080566,0.5471911430358887,1.3789241313934326,0.4906470775604248,1.5216331481933594
Tmax600,\tau150,Min,0.02349686622619629,0.06500506401062012,0.049813032150268555,0.13859891891479492,0.04170989990234375,0.2201399803161621,0.023565053939819336,0.09741616249084473,0.033039093017578125,0.11287903785705566,0.09331893920898438,0.16341304779052734,0.042452096939086914,0.07087206840515137,0.04117298126220703,0.19193196296691895,0.09601688385009766,0.2311410903930664,0.030609846115112305,0.050521135330200195,0.04229903221130371,0.0929419994354248,0.09719705581665039,0.1678309440612793
Tmax600,\tau150,Avg,0.05,0.41,0.14,0.41,0.18,0.65,0.04,0.29,0.10,0.35,0.19,0.63,0.07,0.59,0.18,0.66,0.26,0.84,0.10,0.50,0.23,0.69,0.26,0.85
Tmax600,\tau150,StdDev,0.03,0.37,0.07,0.31,0.11,0.31,0.01,0.14,0.06,0.17,0.07,0.41,0.03,0.40,0.08,0.35,0.13,0.46,0.07,0.41,0.12,0.31,0.15,0.28
Tmax600,\tau150,Max,0.10650205612182617,1.057102918624878,0.25009703636169434,1.2455101013183594,0.44860196113586426,1.1470270156860352,0.05266308784484863,0.4947631359100342,0.18721890449523926,0.7770729064941406,0.3010261058807373,1.4130330085754395,0.1425631046295166,1.2642669677734375,0.3068099021911621,1.294111967086792,0.5479390621185303,1.6742041110992432,0.24191999435424805,1.2229199409484863,0.5234088897705078,1.1457090377807617,0.6453418731689453,1.2854321002960205
